station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,hour,minute,day,month,year,day_of_week_number,peak_period
MUM020,Goregaon East,Mumbai,L_LINE_7,Line 7,Central,Terminal,0,3,12,6,5,6,18,2255,1014,2593,23,Commercial,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Inbound,MUM020-P1,1605,1711,98,4.24,23,10,6.0,1500,0.2,1117,337,118,1873,2528,299,0,Unknown,0,Unknown,0,1,Clear,24.1,0.0,83,0,Unknown,0.0,0,0,0,8.27,8,0,10,0,7,7,2026,1,Morning Peak
BLR007,Nallurhalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,4,14,3,5,4,19,1707,768,1963,26,Office,Metro;Rail;Bus,Tier-3,10-11,Tuesday,0,Outbound,BLR007-P1,1285,1275,63,1.87,20,11,5.5,2200,0.2,730,262,111,1254,1692,200,0,Unknown,0,Unknown,0,1,Cloudy,30.3,0.3,112,0,Unknown,0.0,0,0,0,7.14,8,0,10,0,7,7,2026,1,Morning Peak
KOL015,Kavi Subhash,Kolkata,L_BLUE_ORANGE,Blue-Orange,Central,Interchange,1,4,10,7,5,7,10,2312,1040,2658,18,Commercial,Metro;Rail;Bus,Tier-2,10-11,Tuesday,0,Outbound,KOL015-P1,1752,1458,252,2.8,20,10,6.0,1800,0.2,1093,198,146,1348,1819,215,0,Unknown,0,Unknown,0,1,Clear,30.8,0.0,135,0,Unknown,0.0,0,0,0,6.11,8,0,10,0,7,7,2026,1,Morning Peak
DEL012,Pitampura,Delhi,L_RED,Red,Central,Regular,0,2,6,8,3,13,25,1864,838,2143,19,Mixed Use,Metro;Bus,Tier-2,10-11,Tuesday,0,Outbound,DEL012-P1,1633,1646,88,5.94,5,8,7.5,1800,0.2,1131,271,98,1608,2170,257,0,Unknown,0,Unknown,0,1,Clear,23.1,0.0,106,0,Unknown,0.0,0,0,0,9.38,8,0,10,0,7,7,2026,1,Morning Peak
KOL014,Kalighat,Kolkata,L_BLUE,Blue,Central,Regular,0,3,14,6,2,4,18,2003,901,2303,6,Transit Hub,Metro;Bus,Tier-2,10-11,Tuesday,0,Inbound,KOL014-P1,1357,1299,72,3.89,28,8,7.5,1800,0.2,1008,177,81,1344,1814,215,0,Unknown,0,Unknown,0,1,Clear,31.1,0.0,83,0,Unknown,0.0,0,0,0,6.52,8,0,10,0,7,7,2026,1,Morning Peak
MUM014,Kandivali West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,4,13,3,4,4,18,2115,951,2432,12,Commercial,Metro;Rail;Bus,Tier-1,10-11,Tuesday,0,Outbound,MUM014-P1,1895,1513,107,5.99,13,9,6.7,1200,0.2,1346,316,75,1757,2371,281,0,Unknown,0,Unknown,0,1,Clear,25.0,0.0,189,0,Unknown,0.0,0,0,0,4.58,8,0,10,0,7,7,2026,1,Morning Peak
LKO008,Mawaiya,Lucknow,L_RED,Red,Central,Regular,0,2,13,7,5,5,11,2007,903,2308,16,Commercial,Metro;Auto;Bus,Tier-2,10-11,Tuesday,0,Outbound,LKO008-P1,620,635,39,3.88,10,11,5.5,2200,0.2,373,94,23,833,1124,133,0,Unknown,0,Unknown,0,1,Rain,34.9,4.4,203,0,Unknown,0.0,0,0,0,8.41,8,0,10,0,7,7,2026,1,Morning Peak
MUM011,Dahisar East,Mumbai,L_LINE_2A_7,Line 2A-7,Central,Interchange,1,2,11,7,3,7,18,2029,913,2333,9,Mixed Use,Metro;Bus,Tier-3,10-11,Tuesday,0,Outbound,MUM011-P1,1624,1319,258,1.65,31,8,7.5,1800,0.2,1020,354,150,1466,1979,234,0,Unknown,0,Unknown,0,1,Cloudy,29.2,1.0,58,0,Unknown,0.0,0,0,0,6.25,8,0,10,0,7,7,2026,1,Morning Peak
LKO019,Bhootnath Market,Lucknow,L_RED,Red,Central,Regular,0,2,10,7,4,14,9,2135,960,2455,20,Mixed Use,Metro;Auto;Bus,Tier-1,10-11,Tuesday,0,Inbound,LKO019-P1,858,642,48,5.25,5,6,10.0,1200,0.2,530,150,51,886,1196,141,0,Unknown,0,Unknown,0,1,Light Rain,24.5,11.1,115,0,Unknown,0.0,0,0,0,8.98,8,0,10,0,7,7,2026,1,Morning Peak
BLR018,Jalahalli,Bengaluru,L_GREEN,Green,Central,Regular,0,2,11,2,4,9,11,2172,977,2497,16,Office,Metro;Rail;Bus,Tier-1,10-11,Tuesday,0,Outbound,BLR018-P1,1529,1274,107,6.27,15,11,5.5,1800,0.2,967,223,98,1596,2154,255,0,Unknown,0,Unknown,0,1,Clear,28.2,0.0,85,0,Unknown,0.0,0,0,0,6.9,8,0,10,0,7,7,2026,1,Morning Peak
BLR016,Mantri Square Sampige Road,Bengaluru,L_GREEN,Green,Central,Regular,0,4,17,7,2,6,25,2218,998,2550,16,Education,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Inbound,BLR016-P1,1725,1482,110,6.85,11,7,8.6,1500,0.2,1163,181,64,1630,2200,260,0,Unknown,0,Unknown,0,1,Rain,35.0,3.1,174,0,Unknown,0.0,0,0,0,8.1,8,0,10,0,7,7,2026,1,Morning Peak
LKO015,Vishwavidyalaya,Lucknow,L_RED,Red,Central,Regular,0,3,14,3,2,7,25,2279,1025,2620,15,Transit Hub,Metro;Auto;Bus,Tier-1,10-11,Tuesday,0,Outbound,LKO015-P1,884,870,63,6.26,6,10,6.0,1200,0.2,617,135,28,946,1277,151,0,Unknown,0,Unknown,0,1,Rain,31.6,3.5,61,0,Unknown,0.0,0,0,0,8.12,8,0,10,0,7,7,2026,1,Morning Peak
DEL001,Rajiv Chowk,Delhi,L_YELLOW_BLUE,Yellow-Blue,Central,Interchange,1,2,10,3,2,14,10,1827,822,2101,15,Office,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Outbound,DEL001-P1,1289,1305,241,2.38,12,6,10.0,1500,0.2,796,213,77,1370,1849,219,0,Unknown,0,Unknown,0,1,Clear,26.9,0.0,81,0,Unknown,0.0,0,0,0,8.02,8,0,10,0,7,7,2026,1,Morning Peak
MUM009,Sakinaka,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,7,5,9,10,1790,805,2058,20,Transit Hub,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Outbound,MUM009-P1,1577,1441,78,6.58,7,12,5.0,2200,0.2,1164,334,114,1487,2007,237,0,Unknown,0,Unknown,0,1,Clear,24.0,0.0,73,0,Unknown,0.0,0,0,0,7.44,8,0,10,0,7,7,2026,1,Morning Peak
MUM007,Airport Road,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,14,6,2,5,13,1609,724,1850,9,Transit Hub,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Outbound,MUM007-P1,1329,989,85,4.56,5,6,10.0,1500,0.2,897,216,51,1336,1803,213,0,Unknown,0,Unknown,0,1,Light Rain,34.8,12.7,144,0,Unknown,0.0,0,0,0,7.63,8,0,10,0,7,7,2026,1,Morning Peak
CHE013,Thousand Lights,Chennai,L_BLUE,Blue,Central,Regular,0,2,12,5,3,12,8,2220,999,2553,26,Mixed Use,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Outbound,CHE013-P1,1222,1374,61,4.79,19,11,5.5,1500,0.2,799,145,87,1418,1914,226,0,Unknown,0,Unknown,0,1,Cloudy,33.6,1.3,192,0,Unknown,0.0,0,0,0,9.49,8,0,10,0,7,7,2026,1,Morning Peak
MUM003,Azad Nagar,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,5,2,8,15,1484,667,1706,7,Transit Hub,Metro;Rail;Bus,Tier-3,10-11,Tuesday,0,Inbound,MUM003-P1,1540,1375,74,1.76,14,8,7.5,2200,0.2,928,205,121,1232,1663,197,0,Unknown,0,Unknown,0,1,Rain,28.6,11.7,98,0,Unknown,0.0,0,0,0,9.05,8,0,10,0,7,7,2026,1,Morning Peak
KOL017,Howrah,Kolkata,L_GREEN,Green,Central,Regular,0,3,17,6,2,6,10,2207,993,2538,4,Commercial,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Outbound,KOL017-P1,1539,1193,92,2.02,11,6,10.0,1500,0.2,896,200,122,1480,1998,236,0,Unknown,0,Unknown,0,1,Clear,29.8,0.0,164,0,Unknown,0.0,0,0,0,10.15,8,0,10,0,7,7,2026,1,Morning Peak
BLR010,KR Puram,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,11,5,4,11,13,2060,927,2369,9,Residential,Metro;Rail;Bus,Tier-2,10-11,Tuesday,0,Inbound,BLR010-P1,1484,1456,104,6.43,25,6,10.0,1500,0.2,924,269,64,1514,2043,242,0,Unknown,0,Unknown,0,1,Rain,24.8,4.9,181,0,Unknown,0.0,0,0,0,8.24,8,0,10,0,7,7,2026,1,Morning Peak
LKO001,CCS Airport,Lucknow,L_RED,Red,Central,Terminal,0,3,13,7,5,11,24,1498,674,1722,11,Office,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Inbound,LKO001-P1,551,589,31,4.47,23,6,10.0,1500,0.2,360,103,53,622,839,99,0,Unknown,0,Unknown,0,1,Rain,24.8,1.3,118,0,Unknown,0.0,0,0,0,7.76,8,0,10,0,7,7,2026,1,Morning Peak
MUM004,Andheri,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,7,7,4,14,10,1797,808,2066,5,Residential,Metro;Rail;Bus,Tier-3,10-11,Tuesday,0,Inbound,MUM004-P1,1507,1214,95,3.38,18,9,6.7,2200,0.2,975,267,95,1492,2014,238,0,Unknown,0,Unknown,0,1,Cloudy,29.3,1.9,59,0,Unknown,0.0,0,0,0,6.77,8,0,10,0,7,7,2026,1,Morning Peak
MUM017,Oshiwara,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,3,17,3,5,9,10,2428,1092,2792,26,Mixed Use,Metro;Bus,Tier-1,10-11,Tuesday,0,Outbound,MUM017-P1,1702,1728,89,3.63,13,7,8.6,1500,0.2,1193,197,91,2016,2721,322,0,Unknown,0,Unknown,0,1,Rain,34.8,10.3,195,0,Unknown,0.0,0,0,0,6.94,8,0,10,0,7,7,2026,1,Morning Peak
KOL018,Mahakaran,Kolkata,L_GREEN,Green,Central,Regular,0,2,14,4,5,9,11,2168,975,2493,20,Office,Metro;Bus,Tier-1,10-11,Tuesday,0,Inbound,KOL018-P1,1326,1113,94,1.53,23,6,10.0,1500,0.2,966,202,78,1454,1962,232,0,Unknown,0,Unknown,0,1,Clear,31.8,0.0,176,0,Unknown,0.0,0,0,0,7.75,8,0,10,0,7,7,2026,1,Morning Peak
LKO003,Transport Nagar,Lucknow,L_RED,Red,Central,Regular,0,4,8,2,5,11,15,1592,716,1830,25,Commercial,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Inbound,LKO003-P1,682,625,43,6.52,9,8,7.5,1800,0.2,493,91,54,661,892,105,0,Unknown,0,Unknown,0,1,Light Rain,31.4,7.7,55,0,Unknown,0.0,0,0,0,10.82,8,0,10,0,7,7,2026,1,Morning Peak
PUN016,Ideal Colony,Pune,L_LINE_2,Line 2,Central,Regular,0,3,14,8,5,4,8,2148,966,2470,18,Education,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Inbound,PUN016-P1,1112,1128,74,4.34,26,8,7.5,1800,0.2,636,240,39,1235,1667,197,0,Unknown,0,Unknown,0,1,Rain,29.2,3.9,95,0,Unknown,0.0,0,0,0,5.85,8,0,10,0,7,7,2026,1,Morning Peak
MUM018,Andheri West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,4,11,5,3,5,19,2155,969,2478,22,Education,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Inbound,MUM018-P1,1895,2118,105,1.54,13,10,6.0,1500,0.2,1106,211,64,1790,2416,286,0,Unknown,0,Unknown,0,1,Cloudy,34.1,2.0,101,0,Unknown,0.0,0,0,0,8.54,8,0,10,0,7,7,2026,1,Morning Peak
MUM008,Marol Naka,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,15,2,3,4,17,1927,867,2216,20,Education,Metro;Bus,Tier-2,10-11,Tuesday,0,Outbound,MUM008-P1,1648,1082,103,2.39,0,7,8.6,2200,0.2,1228,166,143,1601,2161,256,0,Unknown,0,Unknown,0,1,Clear,35.3,0.0,176,0,Unknown,0.0,0,0,0,7.12,8,1,10,0,7,7,2026,1,Morning Peak
LKO020,Indira Nagar,Lucknow,L_RED,Red,Central,Terminal,0,3,7,3,4,11,12,2122,954,2440,8,Mixed Use,Metro;Rail;Bus,Tier-1,10-11,Tuesday,0,Outbound,LKO020-P1,913,947,57,2.22,16,7,8.6,2200,0.2,522,171,60,881,1189,140,0,Unknown,0,Unknown,0,1,Clear,23.9,0.0,105,0,Unknown,0.0,0,0,0,8.06,8,0,10,0,7,7,2026,1,Morning Peak
MUM006,Chakala,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,11,2,4,8,12,1704,766,1959,10,Transit Hub,Metro;Bus,Tier-3,10-11,Tuesday,0,Outbound,MUM006-P1,1734,906,86,5.66,0,11,5.5,2200,0.2,1137,375,82,1415,1910,226,0,Unknown,0,Unknown,0,1,Light Rain,34.2,10.7,122,0,Unknown,0.0,0,0,0,7.67,8,1,10,0,7,7,2026,1,Morning Peak
PUN009,Shivaji Nagar,Pune,L_LINE_1,Line 1,Central,Regular,0,3,12,7,3,13,21,1697,763,1951,17,Commercial,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Inbound,PUN009-P1,1167,1246,83,5.2,7,10,6.0,1200,0.2,847,209,60,976,1317,156,0,Unknown,0,Unknown,0,1,Cloudy,34.9,1.3,173,1,Sports Event,3.7,18940,0,0,7.73,8,0,10,0,7,7,2026,1,Morning Peak
BLR012,Indiranagar,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,12,6,3,13,23,1967,885,2262,3,Residential,Metro;Cab;Bus,Tier-2,10-11,Tuesday,0,Outbound,BLR012-P1,1387,1320,85,3.35,15,7,8.6,1800,0.2,878,290,91,1445,1950,231,0,Unknown,0,Unknown,0,1,Clear,24.3,0.0,125,0,Unknown,0.0,0,0,0,9.21,8,0,10,0,7,7,2026,1,Morning Peak
CHE012,AG-DMS,Chennai,L_BLUE,Blue,Central,Regular,0,3,14,5,3,6,9,2003,901,2303,5,Commercial,Metro;Rail;Bus,Tier-2,10-11,Tuesday,0,Outbound,CHE012-P1,1522,1091,76,2.86,5,11,5.5,1500,0.2,1034,267,119,1279,1726,204,0,Unknown,0,Unknown,0,1,Clear,26.4,0.0,132,0,Unknown,0.0,0,0,0,6.84,8,0,10,0,7,7,2026,1,Morning Peak
BLR017,Yeshwanthpur,Bengaluru,L_GREEN,Green,Central,Regular,0,4,12,4,5,8,8,2121,954,2439,16,Commercial,Metro;Bus,Tier-1,10-11,Tuesday,0,Inbound,BLR017-P1,1357,1744,96,3.87,21,6,10.0,1800,0.2,992,214,99,1558,2103,249,0,Unknown,0,Unknown,0,1,Clear,31.7,0.0,102,0,Unknown,0.0,0,0,0,6.08,8,0,10,0,7,7,2026,1,Morning Peak
PUN010,District Court,Pune,L_LINE_1_2,Line 1-2,Central,Interchange,1,3,7,5,4,9,18,2341,1053,2692,9,Commercial,Metro;Auto;Bus,Tier-2,10-11,Tuesday,0,Inbound,PUN010-P1,1170,960,194,2.3,12,11,5.5,1800,0.2,838,205,79,1170,1579,187,0,Unknown,0,Unknown,0,1,Clear,30.3,0.0,156,0,Unknown,0.0,0,0,0,5.97,8,0,10,0,7,7,2026,1,Morning Peak
JAI004,Shyam Nagar,Jaipur,L_PINK,Pink,Central,Regular,0,2,12,4,3,6,11,1732,779,1991,13,Office,Metro;Bus,Tier-3,10-11,Tuesday,0,Inbound,JAI004-P1,553,453,31,4.41,3,9,6.7,2200,0.2,319,97,48,608,820,97,0,Unknown,0,Unknown,0,1,Light Rain,27.4,7.3,148,0,Unknown,0.0,0,0,0,6.87,8,0,10,0,7,7,2026,1,Morning Peak
KOL013,Rabindra Sadan,Kolkata,L_BLUE,Blue,Central,Regular,0,3,13,5,3,4,12,2129,958,2448,20,Residential,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Inbound,KOL013-P1,1781,1464,118,5.76,0,10,6.0,2200,0.2,1287,216,169,1428,1927,228,0,Unknown,0,Unknown,0,1,Rain,24.8,12.8,200,0,Unknown,0.0,0,0,0,9.79,8,0,10,0,7,7,2026,1,Morning Peak
BLR008,Kundalahalli,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,6,3,4,6,14,1884,847,2166,26,Office,Metro;Cab;Bus,Tier-2,10-11,Tuesday,0,Inbound,BLR008-P1,1365,1247,81,6.51,23,7,8.6,1500,0.2,785,283,117,1384,1868,221,0,Unknown,0,Unknown,0,1,Cloudy,24.7,0.6,139,0,Unknown,0.0,0,0,0,8.16,8,0,10,0,7,7,2026,1,Morning Peak
PUN008,Khadki,Pune,L_LINE_1,Line 1,Central,Regular,0,2,15,3,4,8,21,1775,798,2041,13,Commercial,Metro;Auto;Bus,Tier-3,10-11,Tuesday,0,Outbound,PUN008-P1,907,997,45,3.71,12,6,10.0,1500,0.2,660,157,61,1020,1377,163,0,Unknown,0,Unknown,0,1,Clear,29.2,0.0,168,0,Unknown,0.0,0,0,0,5.64,8,0,10,0,7,7,2026,1,Morning Peak
KOL011,Park Street,Kolkata,L_BLUE,Blue,Central,Regular,0,4,12,4,5,11,12,1858,836,2136,4,Residential,Metro;Bus,Tier-2,10-11,Tuesday,0,Outbound,KOL011-P1,564,811,32,5.72,15,8,7.5,1800,0.2,359,73,50,1246,1682,199,0,Unknown,0,Unknown,0,1,Clear,30.1,0.0,70,0,Unknown,0.0,0,1,1,7.96,8,0,10,0,7,7,2026,1,Morning Peak
DEL006,Chandni Chowk,Delhi,L_YELLOW,Yellow,Central,Regular,0,3,8,4,2,9,19,1570,706,1805,21,Transit Hub,Metro;Rail;Bus,Tier-3,10-11,Tuesday,0,Inbound,DEL006-P1,1404,1134,90,4.19,13,7,8.6,1500,0.2,978,146,58,1354,1827,216,0,Unknown,0,Unknown,0,1,Rain,26.8,12.8,128,0,Unknown,0.0,0,0,0,10.52,8,0,10,0,7,7,2026,1,Morning Peak
JAI008,Sindhi Camp,Jaipur,L_PINK,Pink,Central,Regular,0,2,12,8,3,9,14,1877,844,2158,15,Education,Metro;Cab;Bus,Tier-2,10-11,Tuesday,0,Inbound,JAI008-P1,533,577,34,6.01,15,11,5.5,1800,0.2,395,77,45,659,889,105,0,Unknown,0,Unknown,0,1,Clear,25.7,0.0,171,0,Unknown,0.0,0,0,0,8.26,8,0,10,0,7,7,2026,1,Morning Peak
LKO007,Alambagh Bus Stand,Lucknow,L_RED,Red,Central,Regular,0,4,15,3,3,14,24,1706,767,1961,25,Education,Metro;Auto;Bus,Tier-3,10-11,Tuesday,0,Inbound,LKO007-P1,655,574,33,3.59,17,7,8.6,1800,0.2,434,120,21,708,955,113,0,Unknown,0,Unknown,0,1,Clear,23.2,0.0,163,0,Unknown,0.0,0,0,0,7.98,8,0,10,0,7,7,2026,1,Morning Peak
KOL012,Maidan,Kolkata,L_BLUE,Blue,Central,Regular,0,2,10,6,4,12,19,2033,914,2337,26,Commercial,Metro;Auto;Bus,Tier-2,10-11,Tuesday,0,Inbound,KOL012-P1,1306,1265,76,6.69,10,12,5.0,1200,0.2,978,213,112,1364,1841,218,0,Unknown,0,Unknown,0,1,Clear,29.5,0.0,121,0,Unknown,0.0,0,0,0,10.46,8,0,10,0,7,7,2026,1,Morning Peak
PUN015,Anand Nagar,Pune,L_LINE_2,Line 2,Central,Regular,0,3,9,5,3,4,9,1947,876,2239,21,Transit Hub,Metro;Cab;Bus,Tier-2,10-11,Tuesday,0,Outbound,PUN015-P1,1282,947,84,3.85,12,8,7.5,1200,0.2,781,157,40,1119,1510,179,0,Unknown,0,Unknown,0,1,Clear,29.6,0.0,75,0,Unknown,0.0,0,0,0,8.61,8,0,10,0,7,7,2026,1,Morning Peak
PUN011,Kasba Peth,Pune,L_LINE_1,Line 1,Central,Regular,0,4,7,7,2,10,19,1780,801,2046,25,Residential,Metro;Rail;Bus,Tier-3,10-11,Tuesday,0,Inbound,PUN011-P1,1097,839,68,3.17,26,7,8.6,1500,0.2,636,200,102,1023,1381,163,0,Unknown,0,Unknown,0,1,Light Rain,33.9,1.2,154,0,Unknown,0.0,0,0,0,10.31,8,0,10,0,7,7,2026,1,Morning Peak
DEL005,New Delhi,Delhi,L_YELLOW_AIRPORT_EXPRESS,Yellow-Airport Express,Central,Interchange,1,4,17,7,5,4,10,1988,894,2286,14,Mixed Use,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Outbound,DEL005-P1,1544,1288,305,6.35,8,7,8.6,1800,0.2,1141,285,121,1491,2012,238,0,Unknown,0,Unknown,0,1,Light Rain,26.9,5.7,100,0,Unknown,0.0,0,0,0,8.73,8,0,10,0,7,7,2026,1,Morning Peak
LKO004,Krishna Nagar,Lucknow,L_RED,Red,Central,Regular,0,4,12,3,2,7,25,1674,753,1925,21,Transit Hub,Metro;Rail;Bus,Tier-3,10-11,Tuesday,0,Inbound,LKO004-P1,590,679,32,6.18,5,9,6.7,1800,0.2,329,117,27,695,938,111,0,Unknown,0,Unknown,0,1,Clear,27.5,0.0,205,0,Unknown,0.0,0,0,0,7.82,8,0,10,0,7,7,2026,1,Morning Peak
LKO014,KD Singh Babu Stadium,Lucknow,L_RED,Red,Central,Regular,0,4,7,8,4,4,20,2235,1005,2570,18,Mixed Use,Metro;Cab;Bus,Tier-1,10-11,Tuesday,0,Inbound,LKO014-P1,818,839,53,2.33,25,8,7.5,2200,0.2,537,162,33,928,1252,148,0,Unknown,0,Unknown,0,1,Light Rain,27.5,1.8,123,0,Unknown,0.0,0,0,0,9.35,8,0,10,0,7,7,2026,1,Morning Peak
JAI005,Ram Nagar,Jaipur,L_PINK,Pink,Central,Regular,0,2,9,3,4,14,18,1776,799,2042,19,Transit Hub,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Inbound,JAI005-P1,701,658,46,4.6,16,7,8.6,1800,0.2,390,121,43,624,842,99,0,Unknown,0,Unknown,0,1,Clear,26.8,0.0,145,0,Unknown,0.0,0,0,0,10.63,8,0,10,0,7,7,2026,1,Morning Peak
DEL010,Karol Bagh,Delhi,L_BLUE,Blue,Central,Regular,0,4,14,3,3,10,9,1950,877,2242,21,Residential,Metro;Cab;Bus,Tier-2,10-11,Tuesday,0,Outbound,DEL010-P1,1217,1175,73,2.23,22,6,10.0,2200,0.2,802,125,56,1682,2270,269,0,Unknown,0,Unknown,0,1,Cloudy,25.5,0.5,150,0,Unknown,0.0,0,0,0,10.82,8,0,10,0,7,7,2026,1,Morning Peak
LKO002,Amausi,Lucknow,L_RED,Red,Central,Regular,0,3,14,4,3,6,15,1462,657,1681,5,Office,Metro;Auto;Bus,Tier-3,10-11,Tuesday,0,Inbound,LKO002-P1,537,421,31,4.31,11,8,7.5,1500,0.2,370,84,24,607,819,97,0,Unknown,0,Unknown,0,1,Light Rain,32.3,3.2,194,0,Unknown,0.0,0,0,0,4.58,8,0,10,0,7,7,2026,1,Morning Peak
KOL007,Girish Park,Kolkata,L_BLUE,Blue,Central,Regular,0,3,12,8,3,6,24,1666,749,1915,25,Education,Metro;Bus,Tier-3,10-11,Tuesday,0,Outbound,KOL007-P1,1183,987,69,3.59,23,8,7.5,1200,0.2,874,220,81,1118,1509,178,0,Unknown,0,Unknown,0,1,Cloudy,35.0,0.0,184,0,Unknown,0.0,0,0,0,5.21,8,0,10,0,7,7,2026,1,Morning Peak
HYD015,Secunderabad East,Hyderabad,L_RED,Red,Central,Regular,0,3,15,6,4,9,12,2157,970,2480,27,Transit Hub,Metro;Auto;Bus,Tier-1,10-11,Tuesday,0,Inbound,HYD015-P1,1307,1278,63,1.61,21,6,10.0,1800,0.2,869,153,118,1309,1767,209,0,Unknown,0,Unknown,0,1,Cloudy,24.1,1.5,115,0,Unknown,0.0,0,0,0,7.38,8,0,10,0,7,7,2026,1,Morning Peak
CHE004,Washermenpet,Chennai,L_BLUE,Blue,Central,Regular,0,2,13,4,2,7,12,1658,746,1906,12,Transit Hub,Metro;Rail;Bus,Tier-3,10-11,Tuesday,0,Outbound,CHE004-P1,1041,996,57,3.11,20,8,7.5,1200,0.2,619,221,88,1059,1429,169,0,Unknown,0,Unknown,0,1,Rain,24.4,3.8,206,0,Unknown,0.0,0,0,0,4.95,8,0,10,0,7,7,2026,1,Morning Peak
KOC005,Muttom,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,11,3,2,13,23,1603,721,1843,25,Transit Hub,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Outbound,KOC005-P1,660,500,39,2.57,10,10,6.0,1500,0.2,487,103,24,614,828,98,0,Unknown,0,Unknown,0,1,Cloudy,34.6,1.3,178,0,Unknown,0.0,0,0,0,5.27,8,0,10,0,7,7,2026,1,Morning Peak
HYD016,Parade Grounds,Hyderabad,L_RED_BLUE,Red-Blue,Central,Interchange,1,3,12,4,2,12,24,2613,1175,3004,4,Transit Hub,Metro;Rail;Bus,Tier-1,10-11,Tuesday,0,Inbound,HYD016-P1,1350,1172,233,6.52,25,11,5.5,1800,0.2,937,172,121,1379,1861,220,0,Unknown,0,Unknown,0,1,Clear,29.7,0.0,91,0,Unknown,0.0,0,0,0,7.11,8,0,10,0,7,7,2026,1,Morning Peak
KOC004,Ambattukavu,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,17,6,2,12,20,1750,787,2012,8,Transit Hub,Metro;Auto;Bus,Tier-3,10-11,Tuesday,0,Outbound,KOC004-P1,741,572,49,5.85,3,7,8.6,2200,0.2,436,149,68,671,905,107,0,Unknown,0,Unknown,0,1,Cloudy,31.4,1.9,125,0,Unknown,0.0,0,0,0,10.38,8,0,10,0,7,7,2026,1,Morning Peak
PUN001,PCMC,Pune,L_LINE_1,Line 1,Central,Terminal,0,4,7,6,3,5,12,1533,689,1762,22,Commercial,Metro;Cab;Bus,Tier-3,10-11,Tuesday,0,Outbound,PUN001-P1,936,861,47,6.8,16,11,5.5,1800,0.2,540,197,86,881,1189,140,0,Unknown,0,Unknown,0,1,Cloudy,34.1,1.7,106,0,Unknown,0.0,0,0,0,7.09,8,0,10,0,7,7,2026,1,Morning Peak
HYD017,Mettuguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,3,14,3,3,5,21,2189,985,2517,25,Office,Metro;Bus,Tier-1,10-11,Tuesday,0,Inbound,HYD017-P1,1486,1192,96,6.97,14,7,8.6,1200,0.2,931,325,104,1329,1794,212,0,Unknown,0,Unknown,0,1,Rain,34.4,5.4,164,0,Unknown,0.0,0,0,0,9.5,8,0,10,0,7,7,2026,1,Morning Peak
