station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,date,timestamp,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,net_flow,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,next_30min_occupancy_pct,hour,minute,day,month,year,day_of_week_number,peak_period
PUN002,Sant Tukaram Nagar,Pune,L_LINE_1,Line 1,Central,Regular,0,2,11,4,2,4,20,1579,710,1815,14,Residential,Metro;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,PUN002-P1,1611,1394,217,84,6.9,5,6,10.0,2200,0.2,1015,235,136,1678,2265,268,0,,1,City Festival,0,0,Cloudy,25.4,0.2,160,0,,0.0,0,0,0,9.48,8,0,60.85,20,0,9,7,2026,3,Evening Peak
PUN015,Anand Nagar,Pune,L_LINE_2,Line 2,Central,Regular,0,3,9,5,3,14,9,1947,876,2239,21,Transit Hub,Metro;Cab;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,PUN015-P1,2025,1963,62,98,3.63,21,6,10.0,1500,0.236,1463,272,108,2069,2793,331,0,,1,City Festival,0,0,Rain,27.6,11.0,90,0,,0.0,0,0,0,10.72,8,0,32.28,20,0,9,7,2026,3,Evening Peak
MUM007,Airport Road,Mumbai,L_LINE_1,Line 1,Central,Regular,0,4,14,6,2,4,13,1609,724,1850,9,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,MUM007-P1,2394,2543,-149,165,5.36,13,7,8.6,1800,0.203,1566,363,118,2470,3334,395,0,,1,City Festival,0,0,Clear,32.3,0.0,126,0,,0.0,0,0,0,10.49,8,0,32.77,20,0,9,7,2026,3,Evening Peak
DEL004,Lajpat Nagar,Delhi,L_VIOLET_PINK,Violet-Pink,Central,Interchange,1,2,11,8,5,14,9,2033,914,2337,17,Residential,Metro;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,DEL004-P1,2928,2690,238,609,6.99,0,9,6.7,1800,0.218,1615,355,208,2817,3802,450,0,,1,City Festival,0,0,Light Rain,31.6,10.1,139,0,,0.0,0,0,0,9.35,8,0,50.72,20,0,9,7,2026,3,Evening Peak
KOL012,Maidan,Kolkata,L_BLUE,Blue,Central,Regular,0,2,10,6,4,4,19,2033,914,2337,26,Commercial,Metro;Auto;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOL012-P1,2701,1782,919,145,5.82,28,7,8.6,2200,0.2,1848,442,204,2520,3402,403,0,,1,City Festival,0,0,Cloudy,31.7,0.6,151,0,,0.0,0,0,0,8.27,8,1,100.0,20,0,9,7,2026,3,Evening Peak
MUM001,Versova,Mumbai,L_LINE_1,Line 1,Central,Terminal,0,2,16,7,2,12,18,1540,693,1770,13,Commercial,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,MUM001-P1,2118,2125,-7,115,3.53,13,6,10.0,1200,0.31,1493,367,136,2364,3191,378,0,,1,City Festival,0,0,Clear,34.3,0.0,89,0,,0.0,0,0,0,10.68,8,0,27.97,20,0,9,7,2026,3,Evening Peak
JAI010,Chhoti Chaupar,Jaipur,L_PINK,Pink,Central,Regular,0,2,9,6,5,10,11,1747,786,2009,6,Education,Metro;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,JAI010-P1,1080,889,191,65,3.66,4,7,8.6,1500,0.2,653,227,105,1134,1530,181,0,,1,City Festival,0,0,Light Rain,25.5,11.0,139,0,,0.0,0,0,0,7.19,8,0,49.05,20,0,9,7,2026,3,Evening Peak
JAI003,Vivek Vihar,Jaipur,L_PINK,Pink,Central,Regular,0,3,12,7,4,8,15,1542,693,1773,8,Residential,Metro;Auto;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,JAI003-P1,1207,785,422,58,4.8,20,11,5.5,1500,0.2,781,156,79,1001,1351,160,0,,1,City Festival,0,0,Light Rain,35.1,12.5,123,0,,0.0,0,0,0,5.79,8,1,89.26,20,0,9,7,2026,3,Evening Peak
KOC011,Palarivattom,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,6,4,3,11,23,2079,935,2390,10,Transit Hub,Metro;Auto;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOC011-P1,1567,1183,384,99,2.02,15,8,7.5,2200,0.2,1112,288,59,1473,1988,235,0,,1,City Festival,0,0,Light Rain,34.4,2.4,172,0,,0.0,0,0,0,6.57,8,0,67.33,20,0,9,7,2026,3,Evening Peak
DEL005,New Delhi,Delhi,L_YELLOW_AIRPORT_EXPRESS,Yellow-Airport Express,Central,Interchange,1,4,17,7,5,14,10,1988,894,2286,14,Mixed Use,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,DEL005-P1,2655,2754,-99,563,3.43,8,7,8.6,1800,0.255,1655,583,128,2755,3719,440,0,,1,City Festival,0,0,Rain,27.1,4.4,171,0,,0.0,0,0,0,8.24,8,0,7.88,20,0,9,7,2026,3,Evening Peak
KOL007,Girish Park,Kolkata,L_BLUE,Blue,Central,Regular,0,3,12,8,3,6,24,1666,749,1915,25,Education,Metro;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOL007-P1,1705,2176,-471,94,5.22,30,8,7.5,1500,0.2,1024,307,89,2066,2789,330,0,,1,City Festival,0,0,Light Rain,30.9,6.0,202,0,,0.0,0,0,0,5.43,8,0,0.0,20,0,9,7,2026,3,Evening Peak
DEL017,Noida Sector 15,Delhi,L_BLUE,Blue,Central,Regular,0,3,12,2,5,9,16,2364,1063,2718,10,Residential,Metro;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,DEL017-P1,3961,3548,413,219,5.09,3,11,5.5,1500,0.253,2277,432,255,3768,5086,602,0,,1,City Festival,0,0,Cloudy,30.7,0.3,189,0,,0.0,0,0,0,3.27,8,0,57.48,20,0,9,7,2026,3,Evening Peak
HYD019,Habsiguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,2,13,4,2,7,17,2271,1021,2611,14,Transit Hub,Metro;Cab;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,HYD019-P1,2481,2194,287,167,6.38,12,6,10.0,1200,0.368,1641,251,83,2547,3438,407,0,,1,City Festival,0,0,Clear,35.4,0.0,154,0,,0.0,0,0,0,14.01,8,0,66.51,20,0,9,7,2026,3,Evening Peak
KOC012,JLN Stadium,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,8,6,3,14,24,1833,824,2107,6,Education,Metro;Cab;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOC012-P1,1439,1173,266,98,3.83,9,6,10.0,2200,0.2,1041,203,48,1298,1752,207,0,,1,City Festival,0,0,Rain,32.8,5.1,184,0,,0.0,0,0,0,9.19,8,0,57.63,20,0,9,7,2026,3,Evening Peak
CHE007,Guindy,Chennai,L_BLUE,Blue,Central,Regular,0,4,8,2,5,10,10,1838,827,2113,10,Education,Metro;Rail;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,CHE007-P1,2199,1900,299,133,6.74,19,6,10.0,2200,0.2,1596,376,159,2170,2929,347,0,,1,City Festival,0,0,Clear,24.3,0.0,173,0,,0.0,0,0,0,5.45,8,0,60.39,20,0,9,7,2026,3,Evening Peak
LKO010,Charbagh,Lucknow,L_RED,Red,Central,Regular,0,4,10,2,5,10,13,1780,801,2046,27,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,LKO010-P1,1303,1191,112,88,4.56,5,10,6.0,1800,0.2,797,243,117,1366,1844,218,0,,1,City Festival,0,0,Light Rain,27.2,6.6,76,0,,0.0,0,0,0,6.09,8,0,44.7,20,0,9,7,2026,3,Evening Peak
LKO008,Mawaiya,Lucknow,L_RED,Red,Central,Regular,0,2,13,7,5,8,11,2007,903,2308,16,Commercial,Metro;Auto;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,LKO008-P1,1540,1291,249,95,6.77,16,7,8.6,1500,0.2,900,299,70,1540,2079,246,0,,1,City Festival,0,0,Cloudy,28.8,1.5,133,0,,0.0,0,0,0,8.81,8,0,41.53,20,0,9,7,2026,3,Evening Peak
CHE020,Vadapalani,Chennai,L_GREEN,Green,Central,Terminal,0,3,15,3,3,6,18,2208,993,2539,20,Office,Metro;Rail;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,CHE020-P1,2573,2334,239,155,6.15,21,9,6.7,2200,0.2,1563,331,213,2607,3519,417,0,,1,City Festival,0,0,Clear,29.1,0.0,151,0,,0.0,0,0,0,10.06,8,0,53.24,20,0,9,7,2026,3,Evening Peak
CHE013,Thousand Lights,Chennai,L_BLUE,Blue,Central,Regular,0,2,12,5,3,8,8,2220,999,2553,26,Mixed Use,Metro;Cab;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,CHE013-P1,3061,1824,1237,178,1.76,15,8,7.5,1800,0.225,1940,522,196,2621,3538,419,0,,1,City Festival,0,0,Light Rain,28.9,4.0,153,0,,0.0,0,0,0,7.92,8,1,100.0,20,0,9,7,2026,3,Evening Peak
DEL003,Hauz Khas,Delhi,L_YELLOW_MAGENTA,Yellow-Magenta,Central,Interchange,1,4,11,4,2,13,24,1717,772,1974,18,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,DEL003-P1,2129,2208,-79,380,3.62,17,7,8.6,1500,0.239,1396,447,187,2380,3213,380,0,,1,City Festival,0,0,Light Rain,27.4,3.3,155,0,,0.0,0,0,0,5.87,8,0,11.86,20,0,9,7,2026,3,Evening Peak
PUN018,Garware College,Pune,L_LINE_2,Line 2,Central,Regular,0,4,13,7,4,5,19,2405,1082,2765,25,Transit Hub,Metro;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,PUN018-P1,2798,2226,572,178,5.9,17,7,8.6,1200,0.354,1544,394,129,2555,3449,408,0,,1,City Festival,0,0,Rain,23.4,7.1,118,0,,0.0,0,0,0,8.19,8,0,61.29,20,0,9,7,2026,3,Evening Peak
HYD005,Balanagar,Hyderabad,L_RED,Red,Central,Regular,0,4,8,3,3,9,14,1853,833,2130,25,Mixed Use,Metro;Rail;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,HYD005-P1,1442,1776,-334,99,6.57,0,6,10.0,2200,0.2,888,281,95,2078,2805,332,0,,1,City Festival,0,0,Cloudy,29.5,1.6,173,0,,0.0,0,0,0,7.7,8,0,7.3,20,0,9,7,2026,3,Evening Peak
KOC005,Muttom,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,11,3,2,13,23,1603,721,1843,25,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOC005-P1,1321,1221,100,92,2.05,14,9,6.7,1800,0.2,959,227,106,1135,1532,181,0,,1,City Festival,0,0,Cloudy,33.8,1.6,209,0,,0.0,0,0,0,7.23,8,0,42.28,20,0,9,7,2026,3,Evening Peak
LKO019,Bhootnath Market,Lucknow,L_RED,Red,Central,Regular,0,2,10,7,4,4,9,2135,960,2455,20,Mixed Use,Metro;Auto;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,LKO019-P1,1456,1584,-128,80,3.86,2,8,7.5,1800,0.2,1024,319,66,1638,2211,262,0,,1,City Festival,0,0,Light Rain,23.1,14.1,134,0,,0.0,0,0,0,7.93,8,0,9.49,20,0,9,7,2026,3,Evening Peak
BLR003,Kadugodi Tree Park,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,9,4,5,11,18,1646,740,1892,6,Commercial,Metro;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,BLR003-P1,1880,2305,-425,123,2.44,14,12,5.0,2200,0.2,1097,405,62,2235,3017,357,0,,1,City Festival,0,0,Light Rain,23.9,5.2,181,0,,0.0,0,0,0,8.37,8,0,0.0,20,0,9,7,2026,3,Evening Peak
CHE008,Little Mount,Chennai,L_BLUE,Blue,Central,Regular,0,2,12,7,3,10,24,2004,901,2304,7,Mixed Use,Metro;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,CHE008-P1,2021,1930,91,112,4.85,23,7,8.6,1200,0.254,1245,375,164,2367,3195,378,0,,1,City Festival,0,0,Clear,35.3,0.0,64,0,,0.0,0,0,0,7.62,8,0,36.72,20,0,9,7,2026,3,Evening Peak
LKO014,KD Singh Babu Stadium,Lucknow,L_RED,Red,Central,Regular,0,4,7,8,4,8,20,2235,1005,2570,18,Mixed Use,Metro;Cab;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,LKO014-P1,1538,1371,167,109,3.96,2,11,5.5,2200,0.2,1036,304,94,1715,2315,274,0,,1,City Festival,0,0,Clear,28.6,0.0,131,0,,0.0,0,0,0,7.73,8,0,42.38,20,0,9,7,2026,3,Evening Peak
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,Central,Regular,0,3,10,2,4,7,9,1801,810,2071,11,Transit Hub,Metro;Auto;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,PUN004-P1,1760,1951,-191,86,2.58,19,11,5.5,1200,0.2,1053,313,64,1913,2582,306,0,,1,City Festival,0,0,Rain,27.8,10.7,97,0,,0.0,0,0,0,8.64,8,0,4.1,20,0,9,7,2026,3,Evening Peak
BLR012,Indiranagar,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,12,6,3,6,23,1967,885,2262,3,Residential,Metro;Cab;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,BLR012-P1,2795,2086,709,152,4.25,7,7,8.6,2200,0.2,1783,454,170,2671,3605,427,0,,1,City Festival,0,0,Light Rain,25.9,12.1,156,0,,0.0,0,0,0,8.01,8,1,81.38,20,0,9,7,2026,3,Evening Peak
KOC015,M.G Road,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,7,2,3,10,16,2069,931,2379,24,Mixed Use,Metro;Auto;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOC015-P1,1628,1270,358,79,5.68,23,8,7.5,1200,0.2,900,185,80,1466,1979,234,0,,1,City Festival,0,0,Clear,33.5,0.0,180,0,,0.0,0,0,0,8.86,8,0,54.56,20,0,9,7,2026,3,Evening Peak
MUM020,Goregaon East,Mumbai,L_LINE_7,Line 7,Central,Terminal,0,3,12,6,5,14,18,2255,1014,2593,23,Commercial,Metro;Cab;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,MUM020-P1,5325,4394,931,345,6.18,15,11,5.5,1200,0.43,3075,952,166,3462,4673,553,0,,1,City Festival,0,0,Cloudy,29.8,1.7,209,1,Concert,4.1,14040,0,0,11.29,8,1,100.0,20,0,9,7,2026,3,Evening Peak
LKO003,Transport Nagar,Lucknow,L_RED,Red,Central,Regular,0,4,8,2,5,6,15,1592,716,1830,25,Commercial,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,LKO003-P1,1194,1172,22,79,4.92,9,8,7.5,1500,0.2,740,197,49,1221,1648,195,0,,1,City Festival,0,0,Cloudy,23.2,0.7,131,0,,0.0,0,0,0,7.14,8,0,28.6,20,0,9,7,2026,3,Evening Peak
BLR015,Majestic,Bengaluru,L_PURPLE_GREEN,Purple-Green,Central,Interchange,1,2,8,3,2,7,21,2258,1016,2596,11,Commercial,Metro;Auto;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,BLR015-P1,2461,2341,120,449,3.69,17,9,6.7,1200,0.269,1529,338,79,2666,3599,426,0,,1,City Festival,0,0,Clear,32.3,0.0,139,0,,0.0,0,0,0,6.1,8,0,31.47,20,0,9,7,2026,3,Evening Peak
KOC002,Pulinchodu,Kochi,L_LINE_1,Line 1,Central,Regular,0,3,13,6,4,5,12,1678,755,1929,20,Mixed Use,Metro;Auto;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,KOC002-P1,1286,1197,89,64,5.53,13,10,6.0,1800,0.2,764,208,60,1188,1603,190,0,,1,City Festival,0,0,Cloudy,34.5,0.1,166,0,,0.0,0,0,0,8.42,8,0,43.21,20,0,9,7,2026,3,Evening Peak
CHE016,Egmore,Chennai,L_BLUE,Blue,Central,Regular,0,3,9,2,2,6,13,2284,1027,2626,21,Office,Metro;Rail;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,CHE016-P1,2517,2503,14,142,2.38,22,8,7.5,1800,0.2,1705,403,239,2697,3640,431,0,,1,City Festival,0,0,Cloudy,36.0,1.7,55,0,,0.0,0,0,0,6.4,8,0,32.68,20,0,9,7,2026,3,Evening Peak
KOL001,Dakshineswar,Kolkata,L_BLUE,Blue,Central,Terminal,0,3,7,4,5,4,10,1554,699,1787,4,Residential,Metro;Auto;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOL001-P1,2148,1848,300,153,6.68,6,11,5.5,1200,0.2,1573,361,112,1926,2600,308,0,,1,City Festival,0,0,Clear,35.1,0.0,90,0,,0.0,0,0,0,7.16,8,0,65.32,20,0,9,7,2026,3,Evening Peak
BLR013,Trinity,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,9,3,2,6,8,2050,922,2357,16,Transit Hub,Metro;Auto;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,BLR013-P1,2997,2167,830,185,2.56,18,11,5.5,1800,0.2,2049,366,262,2784,3758,445,0,,1,City Festival,0,0,Clear,35.4,0.0,72,0,,0.0,0,0,0,8.38,8,1,100.0,20,0,9,7,2026,3,Evening Peak
DEL020,Qutub Minar,Delhi,L_YELLOW,Yellow,Central,Terminal,0,4,10,4,4,8,10,2490,1120,2863,3,Commercial,Metro;Rail;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,DEL020-P1,3813,3576,237,225,5.37,17,12,5.0,2200,0.2,2147,575,228,3969,5358,635,0,,1,City Festival,0,0,Light Rain,29.6,10.0,56,0,,0.0,0,0,0,7.0,8,0,38.34,20,0,9,7,2026,3,Evening Peak
MUM004,Andheri,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,7,7,4,5,10,1797,808,2066,5,Residential,Metro;Rail;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,MUM004-P1,4061,3860,201,210,2.93,12,11,5.5,1200,0.324,3037,458,383,2758,3723,441,0,,1,City Festival,0,0,Cloudy,26.9,0.0,163,1,Concert,1.6,6200,0,0,10.12,8,0,46.68,20,0,9,7,2026,3,Evening Peak
KOC004,Ambattukavu,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,17,6,2,13,20,1750,787,2012,8,Transit Hub,Metro;Auto;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,KOC004-P1,1369,1208,161,69,4.85,19,7,8.6,2200,0.2,823,143,90,1240,1674,198,0,,1,City Festival,0,0,Light Rain,30.2,10.7,129,0,,0.0,0,0,0,8.55,8,0,34.67,20,0,9,7,2026,3,Evening Peak
CHE004,Washermenpet,Chennai,L_BLUE,Blue,Central,Regular,0,2,13,4,2,11,12,1658,746,1906,12,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,CHE004-P1,2226,1843,383,148,5.44,7,7,8.6,2200,0.2,1449,410,125,1958,2643,313,0,,1,City Festival,0,0,Rain,35.2,9.6,167,0,,0.0,0,0,0,9.4,8,1,92.15,20,0,9,7,2026,3,Evening Peak
BLR002,Hopefarm Channasandra,Bengaluru,L_PURPLE,Purple,Central,Regular,0,4,17,2,4,5,9,1554,699,1787,16,Office,Metro;Rail;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,BLR002-P1,2117,1997,120,107,5.48,16,9,6.7,1500,0.2,1316,303,138,2111,2849,337,0,,1,City Festival,0,0,Cloudy,32.9,1.0,118,0,,0.0,0,0,0,8.32,8,0,48.33,20,0,9,7,2026,3,Evening Peak
MUM009,Sakinaka,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,7,5,13,10,1790,805,2058,20,Transit Hub,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,MUM009-P1,2402,2374,28,131,2.93,5,10,6.0,2200,0.2,1359,353,239,2748,3709,439,0,,1,City Festival,0,0,Rain,27.1,4.4,148,0,,0.0,0,0,0,6.12,8,0,29.88,20,0,9,7,2026,3,Evening Peak
PUN016,Ideal Colony,Pune,L_LINE_2,Line 2,Central,Regular,0,3,14,8,5,14,8,2148,966,2470,18,Education,Metro;Cab;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,PUN016-P1,2156,1973,183,142,2.77,13,12,5.0,2200,0.2,1365,259,73,2283,3082,365,0,,1,City Festival,0,0,Rain,33.8,6.1,168,0,,0.0,0,0,0,7.66,8,0,43.64,20,0,9,7,2026,3,Evening Peak
HYD001,Miyapur,Hyderabad,L_RED,Red,Central,Terminal,0,2,6,4,5,8,22,1449,652,1666,16,Office,Metro;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,HYD001-P1,1356,1335,21,71,2.05,11,11,5.5,1200,0.2,919,182,101,1625,2193,260,0,,1,City Festival,0,0,Rain,28.2,13.8,119,0,,0.0,0,0,0,8.38,8,0,27.57,20,0,9,7,2026,3,Evening Peak
MUM019,Gundavali,Mumbai,L_LINE_7,Line 7,Central,Regular,0,2,13,5,3,14,23,2378,1070,2734,23,Commercial,Metro;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,MUM019-P1,3533,3999,-466,235,3.87,10,11,5.5,1500,0.228,2441,484,260,3650,4927,584,0,,1,City Festival,0,0,Cloudy,26.8,1.2,64,0,,0.0,0,0,0,9.0,8,0,4.21,20,0,9,7,2026,3,Evening Peak
DEL002,Kashmere Gate,Delhi,L_RED_YELLOW_VIOLET,Red-Yellow-Violet,Central,Interchange,1,2,16,2,4,14,10,1805,812,2075,3,Education,Metro;Cab;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,DEL002-P1,2304,2512,-208,386,5.07,22,7,8.6,2200,0.2,1393,275,104,2502,3377,400,0,,1,City Festival,0,0,Light Rain,23.9,4.0,206,0,,0.0,0,0,0,7.22,8,0,20.19,20,0,9,7,2026,3,Evening Peak
HYD010,Khairatabad,Hyderabad,L_RED,Red,Central,Regular,0,4,10,8,3,14,21,1848,831,2125,4,Office,Metro;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,HYD010-P1,1679,1794,-115,107,3.78,13,6,10.0,1200,0.248,1031,196,151,2072,2797,331,0,,1,City Festival,0,0,Cloudy,30.2,1.0,115,0,,0.0,0,0,0,8.56,8,0,16.35,20,0,9,7,2026,3,Evening Peak
HYD017,Mettuguda,Hyderabad,L_BLUE,Blue,Central,Regular,0,3,14,3,3,7,21,2189,985,2517,25,Office,Metro;Bus,Tier-1,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,HYD017-P1,2510,2484,26,144,6.67,20,9,6.7,1200,0.246,1687,487,218,2456,3315,392,0,,1,City Festival,0,0,Clear,33.3,0.0,168,0,,0.0,0,0,0,7.42,8,0,34.29,20,0,9,7,2026,3,Evening Peak
KOL011,Park Street,Kolkata,L_BLUE,Blue,Central,Regular,0,4,12,4,5,6,12,1858,836,2136,4,Residential,Metro;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,KOL011-P1,2253,1918,335,154,5.46,15,6,10.0,1800,0.223,1545,249,189,2303,3109,368,0,,1,City Festival,0,0,Rain,25.4,10.3,83,0,,0.0,0,0,0,6.36,8,0,64.25,20,0,9,7,2026,3,Evening Peak
DEL006,Chandni Chowk,Delhi,L_YELLOW,Yellow,Central,Regular,0,3,8,4,2,14,19,1570,706,1805,21,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,DEL006-P1,1839,2124,-285,88,1.57,8,8,7.5,1200,0.201,1293,357,64,2504,3380,400,0,,1,City Festival,0,0,Clear,35.2,0.0,182,0,,0.0,0,0,0,10.15,8,0,2.16,20,0,9,7,2026,3,Evening Peak
LKO004,Krishna Nagar,Lucknow,L_RED,Red,Central,Regular,0,4,12,3,2,11,25,1674,753,1925,21,Transit Hub,Metro;Rail;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,LKO004-P1,1299,1231,68,73,5.39,15,9,6.7,2200,0.2,727,191,96,1284,1733,205,0,,1,City Festival,0,0,Clear,25.3,0.0,141,0,,0.0,0,0,0,10.23,8,0,41.14,20,0,9,7,2026,3,Evening Peak
HYD009,Irrum Manzil,Hyderabad,L_RED,Red,Central,Regular,0,2,14,3,2,14,15,1847,831,2124,3,Residential,Metro;Bus,Tier-2,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Outbound,HYD009-P1,1999,1762,237,119,5.24,4,6,10.0,1200,0.294,1375,321,89,2071,2795,331,0,,1,City Festival,0,0,Clear,30.2,0.0,142,0,,0.0,0,0,0,6.66,8,0,53.75,20,0,9,7,2026,3,Evening Peak
MUM002,D. N. Nagar,Mumbai,L_LINE_1_2A,Line 1-2A,Central,Interchange,1,3,10,6,3,10,14,1822,819,2095,18,Mixed Use,Metro;Bus,Tier-3,2026-07-09,2026-07-09 20:00:00,20-21,Thursday,0,Inbound,MUM002-P1,3051,1782,1269,549,6.99,16,9,6.7,2200,0.2,2202,459,193,2431,3281,388,0,,1,City Festival,0,0,Rain,23.6,9.4,168,0,,0.0,0,0,0,7.57,8,1,100.0,20,0,9,7,2026,3,Evening Peak
