station_id,station_name,city,metro_line_id,line_name,timestamp,date,time_slot,day_of_week,is_weekend,entry_count,exit_count,net_flow,transfer_count,current_occupancy,occupancy_percentage,crowd_density_level,avg_dwell_time,queue_length_at_gate,avg_wait_time_platform,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,service_alert_active,special_event_flag,event_type,weather_condition,temperature,rainfall_mm,aqi_index
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 09:00:00,2026-07-06,09-10,Monday,0,2430,1991,439,130,1390,58.11,Medium,4.01,20,4.49,6,10.0,2200,0.2,9.24,8,0,0,0,,Rain,24.9,7.0,64
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 10:00:00,2026-07-06,10-11,Monday,0,1286,1212,74,72,776,32.44,Low,3.65,8,4.86,7,8.6,1800,0.2,8.04,8,0,0,0,,Clear,26.3,0.0,81
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 11:00:00,2026-07-06,11-12,Monday,0,1209,1165,44,64,773,32.32,Low,3.88,13,2.42,11,5.5,1200,0.2,8.66,8,0,0,0,,Light Rain,26.9,11.8,86
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 12:00:00,2026-07-06,12-13,Monday,0,1368,1233,135,76,947,39.59,Medium,2.84,10,2.99,6,10.0,1200,0.201,8.15,8,0,0,0,,Light Rain,29.5,13.9,153
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 13:00:00,2026-07-06,13-14,Monday,0,1112,1235,-123,56,345,14.42,Low,5.73,17,1.21,11,5.5,1800,0.2,6.86,8,0,0,0,,Clear,24.5,0.0,144
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 14:00:00,2026-07-06,14-15,Monday,0,1416,1080,336,70,1467,61.33,Medium,2.58,27,3.09,6,10.0,2200,0.2,5.74,8,0,0,0,,Cloudy,23.1,1.9,77
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 15:00:00,2026-07-06,15-16,Monday,0,1415,941,474,87,1565,65.43,High,6.95,6,6.05,9,6.7,1200,0.2,7.36,8,0,0,0,,Rain,31.0,14.6,69
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 16:00:00,2026-07-06,16-17,Monday,0,1849,1842,7,112,694,29.01,Low,3.47,17,2.29,6,10.0,1800,0.2,6.04,8,0,0,0,,Cloudy,29.3,1.9,172
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 17:00:00,2026-07-06,17-18,Monday,0,1454,1967,-513,86,0,0.0,Low,4.63,13,6.32,9,6.7,2200,0.2,8.81,8,0,0,0,,Clear,34.0,0.0,139
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 18:00:00,2026-07-06,18-19,Monday,0,2109,1830,279,112,1059,44.27,Medium,3.02,17,4.94,10,6.0,1800,0.2,9.61,8,0,0,0,,Clear,33.3,0.0,74
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 19:00:00,2026-07-06,19-20,Monday,0,2045,1873,172,101,1127,47.12,Medium,4.9,29,6.88,7,8.6,1500,0.204,7.48,8,0,0,0,,Rain,35.1,11.0,133
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 20:00:00,2026-07-06,20-21,Monday,0,2005,2338,-333,103,0,0.0,Low,5.13,13,6.48,11,5.5,1500,0.2,7.88,8,0,0,0,,Clear,25.7,0.0,62
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-06 21:00:00,2026-07-06,21-22,Monday,0,851,795,56,55,644,26.92,Low,6.75,12,7.46,12,5.0,1500,0.2,9.09,8,0,0,0,,Cloudy,32.7,0.0,95
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 06:00:00,2026-07-07,06-07,Tuesday,0,1331,1255,76,89,745,31.15,Low,1.92,17,1.75,10,6.0,1800,0.2,8.84,8,0,0,0,,Clear,27.1,0.0,64
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 07:00:00,2026-07-07,07-08,Tuesday,0,3028,2747,281,194,1311,54.81,Medium,3.94,12,5.04,7,8.6,1800,0.256,7.14,8,0,0,0,,Light Rain,33.7,11.0,151
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 08:00:00,2026-07-07,08-09,Tuesday,0,2674,2135,539,187,1866,78.01,High,5.57,23,4.41,8,7.5,1500,0.238,10.4,8,1,0,0,,Clear,33.5,0.0,63
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 09:00:00,2026-07-07,09-10,Tuesday,0,2325,2836,-511,164,0,0.0,Low,2.65,13,7.06,9,6.7,1200,0.23,7.57,8,0,0,0,,Cloudy,28.6,0.9,77
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 10:00:00,2026-07-07,10-11,Tuesday,0,1451,1812,-361,98,0,0.0,Low,1.67,8,6.26,8,7.5,1500,0.2,6.3,8,0,0,0,,Light Rain,29.7,11.6,136
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 11:00:00,2026-07-07,11-12,Tuesday,0,1855,1233,622,91,2023,84.57,High,5.4,10,2.95,8,7.5,1200,0.203,8.88,8,1,0,0,,Clear,27.3,0.0,164
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 12:00:00,2026-07-07,12-13,Tuesday,0,1680,1502,178,94,933,39.01,Medium,5.08,24,6.94,6,10.0,2200,0.2,8.56,8,0,0,0,,Rain,23.9,1.7,167
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 13:00:00,2026-07-07,13-14,Tuesday,0,1872,1387,485,95,1676,70.07,High,4.78,0,7.58,9,6.7,1800,0.2,10.07,8,0,0,0,,Clear,32.6,0.0,182
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 14:00:00,2026-07-07,14-15,Tuesday,0,1375,1468,-93,86,479,20.03,Low,2.82,15,4.33,9,6.7,2200,0.2,6.25,8,0,0,0,,Rain,35.5,12.3,144
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 15:00:00,2026-07-07,15-16,Tuesday,0,1774,1458,316,114,1056,44.15,Medium,2.03,24,5.46,7,8.6,1500,0.2,9.13,8,0,0,0,,Clear,26.5,0.0,80
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 16:00:00,2026-07-07,16-17,Tuesday,0,2847,2406,441,191,1391,58.15,Medium,1.7,19,6.88,7,8.6,1500,0.289,9.52,8,0,0,0,,Cloudy,23.1,1.9,208
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 17:00:00,2026-07-07,17-18,Tuesday,0,2578,2850,-272,166,1,0.04,Low,2.27,21,5.23,7,8.6,1500,0.261,7.98,8,0,0,0,,Rain,31.4,11.7,84
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 18:00:00,2026-07-07,18-19,Tuesday,0,1947,1594,353,97,1279,53.47,Medium,6.91,10,3.28,8,7.5,2200,0.2,7.35,8,0,1,0,,Light Rain,23.8,14.7,183
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 19:00:00,2026-07-07,19-20,Tuesday,0,2901,2401,500,173,1499,62.67,Medium,6.76,7,5.26,9,6.7,1500,0.228,8.34,8,0,0,0,,Cloudy,25.1,0.4,167
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 20:00:00,2026-07-07,20-21,Tuesday,0,2904,2840,64,189,571,23.87,Low,4.03,6,6.26,6,10.0,1500,0.344,6.5,8,0,0,0,,Rain,25.3,1.3,96
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-07 21:00:00,2026-07-07,21-22,Tuesday,0,1271,1135,136,80,1177,49.21,Medium,1.59,10,6.84,11,5.5,2200,0.2,8.0,8,0,0,0,,Clear,24.4,0.0,144
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 06:00:00,2026-07-08,06-07,Wednesday,0,1522,1191,331,94,1150,48.08,Medium,5.31,19,5.43,8,7.5,1200,0.2,7.08,8,0,0,0,,Light Rain,26.3,6.6,73
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 07:00:00,2026-07-08,07-08,Wednesday,0,3394,3437,-43,207,419,17.52,Low,3.38,1,2.38,9,6.7,1200,0.333,9.57,8,0,0,0,,Rain,30.0,10.9,98
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 08:00:00,2026-07-08,08-09,Wednesday,0,3391,3532,-141,240,485,20.28,Low,5.89,11,6.72,8,7.5,1800,0.252,5.24,8,0,0,0,,Light Rain,29.7,4.5,59
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 09:00:00,2026-07-08,09-10,Wednesday,0,3462,2732,730,208,2037,85.16,Critical,2.68,14,4.48,7,8.6,2200,0.238,6.87,8,1,0,0,,Light Rain,30.6,5.2,96
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 10:00:00,2026-07-08,10-11,Wednesday,0,1579,2136,-557,77,0,0.0,Low,2.15,27,7.78,7,8.6,2200,0.2,5.88,8,0,0,0,,Cloudy,28.9,0.7,139
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 11:00:00,2026-07-08,11-12,Wednesday,0,1931,1594,337,114,1177,49.21,Medium,4.61,13,4.6,9,6.7,1800,0.2,8.31,8,0,0,0,,Light Rain,25.7,5.6,94
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 12:00:00,2026-07-08,12-13,Wednesday,0,1426,2078,-652,102,0,0.0,Low,1.63,10,3.22,9,6.7,2200,0.2,5.6,8,0,0,0,,Light Rain,23.3,13.9,146
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 13:00:00,2026-07-08,13-14,Wednesday,0,1888,1736,152,91,888,37.12,Medium,5.08,12,4.41,9,6.7,1200,0.2,9.59,8,0,0,0,,Cloudy,34.8,1.9,91
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 14:00:00,2026-07-08,14-15,Wednesday,0,1713,2094,-381,100,0,0.0,Low,2.54,10,1.87,8,7.5,1500,0.2,5.66,8,0,0,0,,Light Rain,26.6,3.2,107
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 15:00:00,2026-07-08,15-16,Wednesday,0,1868,1773,95,126,574,24.0,Low,1.59,21,3.43,9,6.7,1800,0.2,7.17,8,0,0,0,,Clear,32.4,0.0,58
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 16:00:00,2026-07-08,16-17,Wednesday,0,3282,2522,760,235,2299,96.11,Critical,3.15,16,5.28,7,8.6,1800,0.279,7.99,8,1,0,0,,Clear,34.7,0.0,104
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 17:00:00,2026-07-08,17-18,Wednesday,0,3649,2909,740,206,2281,95.36,Critical,3.35,8,4.48,10,6.0,1200,0.321,5.37,8,1,0,0,,Light Rain,27.5,11.8,188
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 18:00:00,2026-07-08,18-19,Wednesday,0,3196,2645,551,202,1887,78.89,High,6.39,24,4.38,7,8.6,1200,0.405,6.78,8,1,0,0,,Light Rain,24.6,13.4,84
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 19:00:00,2026-07-08,19-20,Wednesday,0,2786,2171,615,178,1890,79.01,High,2.85,15,5.64,12,5.0,1200,0.206,8.01,8,1,0,0,,Light Rain,24.9,5.4,85
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 20:00:00,2026-07-08,20-21,Wednesday,0,3486,2412,1074,236,2392,100.0,Critical,5.71,26,4.01,9,6.7,1200,0.345,10.82,8,1,0,0,,Cloudy,23.7,0.2,77
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-08 21:00:00,2026-07-08,21-22,Wednesday,0,1468,972,496,96,1486,62.12,Medium,4.02,17,3.54,7,8.6,2200,0.2,7.76,8,0,0,0,,Clear,35.2,0.0,100
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 06:00:00,2026-07-09,06-07,Thursday,0,1432,1053,379,85,1284,53.68,Medium,4.26,21,4.65,8,7.5,1200,0.2,9.01,8,0,0,0,,Cloudy,26.5,0.1,160
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 07:00:00,2026-07-09,07-08,Thursday,0,2805,3150,-345,189,0,0.0,Low,6.11,14,5.08,9,6.7,2200,0.2,8.35,8,0,0,0,,Clear,32.0,0.0,145
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 08:00:00,2026-07-09,08-09,Thursday,0,3634,3577,57,232,670,28.01,Low,5.87,0,5.27,10,6.0,1200,0.322,8.76,8,0,0,0,,Cloudy,23.9,0.7,158
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 09:00:00,2026-07-09,09-10,Thursday,0,3758,3492,266,229,1277,53.39,Medium,6.26,13,1.77,10,6.0,1800,0.222,9.13,8,0,0,0,,Cloudy,27.5,0.6,192
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 10:00:00,2026-07-09,10-11,Thursday,0,1939,1765,174,108,1132,47.32,Medium,4.94,10,6.33,8,7.5,2200,0.2,7.72,8,0,0,0,,Clear,30.1,0.0,110
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 11:00:00,2026-07-09,11-12,Thursday,0,2304,1818,486,157,1707,71.36,High,6.01,20,6.06,9,6.7,1500,0.2,13.82,8,0,0,0,,Light Rain,31.1,1.3,180
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 12:00:00,2026-07-09,12-13,Thursday,0,2180,1795,385,133,1484,62.04,Medium,3.14,14,5.71,10,6.0,1800,0.2,6.88,8,0,0,0,,Clear,33.2,0.0,135
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 13:00:00,2026-07-09,13-14,Thursday,0,2317,1852,465,151,1671,69.86,High,5.69,16,2.05,6,10.0,1500,0.274,7.31,8,0,0,0,,Clear,24.5,0.0,106
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 14:00:00,2026-07-09,14-15,Thursday,0,1981,1886,95,141,923,38.59,Medium,1.59,22,2.34,8,7.5,1500,0.2,8.12,8,0,0,0,,Rain,35.1,3.3,153
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 15:00:00,2026-07-09,15-16,Thursday,0,1758,1643,115,121,885,37.0,Medium,3.47,23,5.8,7,8.6,1800,0.2,7.68,8,0,0,0,,Light Rain,28.8,7.0,119
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 16:00:00,2026-07-09,16-17,Thursday,0,3517,2734,783,247,2191,91.6,Critical,4.68,23,4.24,7,8.6,1800,0.299,9.73,8,1,0,0,,Rain,32.1,10.5,163
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 17:00:00,2026-07-09,17-18,Thursday,0,3058,2299,759,213,2287,95.61,Critical,4.02,22,7.95,10,6.0,1800,0.2,7.78,8,1,0,0,,Clear,28.8,0.0,133
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 18:00:00,2026-07-09,18-19,Thursday,0,3495,3151,344,233,1390,58.11,Medium,3.69,14,4.64,12,5.0,1500,0.207,8.04,8,0,0,0,,Cloudy,34.5,1.1,108
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 19:00:00,2026-07-09,19-20,Thursday,0,2901,2622,279,198,1203,50.29,Medium,2.78,12,3.0,9,6.7,1800,0.2,11.69,8,0,0,0,,Clear,24.8,0.0,104
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 20:00:00,2026-07-09,20-21,Thursday,0,3454,3709,-255,184,0,0.0,Low,5.9,2,4.19,7,8.6,1200,0.433,8.05,8,0,0,0,,Cloudy,29.6,1.2,56
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-09 21:00:00,2026-07-09,21-22,Thursday,0,1723,1488,235,113,1115,46.61,Medium,5.32,32,1.83,9,6.7,2200,0.2,7.74,8,0,0,0,,Cloudy,30.8,1.4,207
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 06:00:00,2026-07-10,06-07,Friday,0,1358,1391,-33,71,609,25.46,Low,3.3,23,4.55,10,6.0,2200,0.2,8.55,8,0,0,0,,Cloudy,32.0,0.2,160
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 07:00:00,2026-07-10,07-08,Friday,0,3338,3133,205,170,1107,46.28,Medium,6.34,15,7.89,11,5.5,1500,0.213,10.96,8,0,0,0,,Light Rain,32.3,8.0,139
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 08:00:00,2026-07-10,08-09,Friday,0,3671,3715,-44,213,340,14.21,Low,6.82,21,2.89,6,10.0,1200,0.539,8.29,8,0,0,0,,Light Rain,24.9,11.0,168
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 09:00:00,2026-07-10,09-10,Friday,0,3376,3170,206,222,1024,42.81,Medium,4.4,17,6.86,9,6.7,1200,0.333,7.59,8,0,0,0,,Cloudy,27.5,1.5,189
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 10:00:00,2026-07-10,10-11,Friday,0,2180,1692,488,147,1749,73.12,High,3.03,14,2.77,11,5.5,2200,0.2,8.65,8,0,0,0,,Clear,24.2,0.0,88
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 11:00:00,2026-07-10,11-12,Friday,0,2174,1617,557,139,2018,84.36,High,3.19,16,5.25,7,8.6,1200,0.275,3.06,8,1,0,0,,Cloudy,30.2,0.2,144
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 12:00:00,2026-07-10,12-13,Friday,0,2048,1780,268,128,1278,53.43,Medium,3.55,13,6.13,7,8.6,1800,0.2,8.1,8,0,0,0,,Clear,23.4,0.0,192
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 13:00:00,2026-07-10,13-14,Friday,0,1892,1709,183,133,994,41.56,Medium,4.87,20,2.93,7,8.6,1800,0.2,6.39,8,0,0,0,,Cloudy,26.8,1.7,141
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 14:00:00,2026-07-10,14-15,Friday,0,1827,1724,103,104,766,32.02,Low,6.57,20,5.16,8,7.5,2200,0.2,7.37,8,0,0,0,,Cloudy,33.9,0.8,83
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 15:00:00,2026-07-10,15-16,Friday,0,1807,1926,-119,118,422,17.64,Low,2.69,6,7.43,9,6.7,1800,0.2,8.28,8,0,0,0,,Clear,24.1,0.0,205
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 16:00:00,2026-07-10,16-17,Friday,0,3111,2555,556,179,1768,73.91,High,1.54,9,7.5,6,10.0,1200,0.457,8.51,8,0,0,0,,Light Rain,25.4,2.2,134
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 17:00:00,2026-07-10,17-18,Friday,0,3052,3259,-207,163,147,6.15,Low,6.36,12,1.71,9,6.7,1500,0.238,9.59,8,0,0,0,,Clear,32.4,0.0,144
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 18:00:00,2026-07-10,18-19,Friday,0,3347,3171,176,229,989,41.35,Medium,5.28,31,7.92,8,7.5,2200,0.203,5.45,8,0,0,0,,Light Rain,31.8,5.2,125
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 19:00:00,2026-07-10,19-20,Friday,0,2952,2693,259,179,1214,50.75,Medium,2.24,16,3.07,10,6.0,2200,0.2,8.39,8,0,0,0,,Rain,29.0,12.4,119
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 20:00:00,2026-07-10,20-21,Friday,0,3631,2806,825,221,2392,100.0,Critical,3.38,5,5.82,8,7.5,1200,0.401,10.47,8,1,0,0,,Clear,26.8,0.0,173
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-10 21:00:00,2026-07-10,21-22,Friday,0,1391,1311,80,71,659,27.55,Low,6.82,6,6.09,9,6.7,1800,0.2,8.95,8,0,0,0,,Cloudy,32.8,0.2,159
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 06:00:00,2026-07-11,06-07,Saturday,1,870,844,26,52,646,27.01,Low,2.94,20,1.43,12,5.0,1500,0.2,7.88,8,0,0,0,,Rain,25.1,10.7,205
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 07:00:00,2026-07-11,07-08,Saturday,1,1934,1705,229,99,976,40.8,Medium,1.65,19,7.98,7,8.6,1200,0.242,9.89,8,0,0,0,,Cloudy,31.3,1.5,79
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 08:00:00,2026-07-11,08-09,Saturday,1,2063,1838,225,117,1113,46.53,Medium,3.17,22,1.86,11,5.5,2200,0.2,8.83,8,0,0,0,,Light Rain,26.0,11.2,150
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 09:00:00,2026-07-11,09-10,Saturday,1,2453,2013,440,119,1458,60.95,Medium,6.79,19,1.58,9,6.7,1800,0.2,6.27,8,0,0,0,,Clear,34.0,0.0,80
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 10:00:00,2026-07-11,10-11,Saturday,1,1101,1128,-27,54,545,22.78,Low,4.76,16,6.61,10,6.0,2200,0.2,9.36,8,0,0,0,,Light Rain,23.8,13.1,99
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 11:00:00,2026-07-11,11-12,Saturday,1,1308,1060,248,78,1196,50.0,Medium,4.62,8,1.81,8,7.5,1200,0.2,10.12,8,0,0,0,,Light Rain,35.1,2.1,89
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 12:00:00,2026-07-11,12-13,Saturday,1,1276,987,289,66,1133,47.37,Medium,2.82,15,7.98,8,7.5,1800,0.2,8.31,8,0,0,0,,Rain,29.6,6.6,117
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 13:00:00,2026-07-11,13-14,Saturday,1,1213,936,277,85,1348,56.35,Medium,2.55,7,1.44,10,6.0,1500,0.2,10.6,8,0,0,0,,Rain,26.1,9.9,129
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 14:00:00,2026-07-11,14-15,Saturday,1,1008,1108,-100,65,384,16.05,Low,4.32,21,7.5,10,6.0,1200,0.2,8.13,8,0,0,0,,Rain,27.1,4.6,121
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 15:00:00,2026-07-11,15-16,Saturday,1,1003,910,93,57,874,36.54,Medium,1.55,13,4.48,11,5.5,1500,0.2,7.94,8,0,0,0,,Cloudy,27.0,0.7,195
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 16:00:00,2026-07-11,16-17,Saturday,1,2824,2458,366,182,1475,61.66,Medium,3.64,14,7.95,8,7.5,1800,0.209,6.78,8,0,0,1,Conference,Rain,30.8,8.1,166
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 17:00:00,2026-07-11,17-18,Saturday,1,1826,1258,568,113,1618,67.64,High,2.39,14,2.63,9,6.7,1200,0.2,7.06,8,0,0,0,,Rain,33.2,13.7,173
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 18:00:00,2026-07-11,18-19,Saturday,1,1834,1763,71,93,820,34.28,Low,3.03,18,4.48,6,10.0,2200,0.2,9.15,8,0,0,0,,Rain,35.9,5.0,116
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 19:00:00,2026-07-11,19-20,Saturday,1,1532,1585,-53,90,572,23.91,Low,5.49,3,3.62,9,6.7,1800,0.2,9.63,8,0,0,0,,Cloudy,26.1,0.6,85
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 20:00:00,2026-07-11,20-21,Saturday,1,1659,1729,-70,87,436,18.23,Low,6.83,15,1.71,6,10.0,1200,0.242,10.12,8,0,0,0,,Rain,25.0,1.1,79
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-11 21:00:00,2026-07-11,21-22,Saturday,1,843,758,85,57,948,39.63,Medium,3.14,7,3.15,11,5.5,1200,0.2,10.15,8,0,0,0,,Light Rain,31.0,14.1,169
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 06:00:00,2026-07-12,06-07,Sunday,1,1159,646,513,74,1696,70.9,High,1.64,14,6.62,10,6.0,2200,0.2,5.31,8,0,0,0,,Clear,27.2,0.0,92
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 07:00:00,2026-07-12,07-08,Sunday,1,2523,1467,1056,153,2392,100.0,Critical,2.4,15,6.17,7,8.6,1500,0.255,7.74,8,1,0,0,,Cloudy,30.2,1.3,140
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 08:00:00,2026-07-12,08-09,Sunday,1,2225,1592,633,157,1728,72.24,High,5.19,14,3.9,9,6.7,1200,0.221,7.2,8,0,0,0,,Light Rain,30.5,3.6,60
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 09:00:00,2026-07-12,09-10,Sunday,1,2428,1920,508,150,1695,70.86,High,2.16,8,6.13,9,6.7,2200,0.2,9.91,8,0,0,0,,Light Rain,28.3,7.5,197
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 10:00:00,2026-07-12,10-11,Sunday,1,1544,1148,396,89,1481,61.91,Medium,4.6,15,6.9,9,6.7,1800,0.2,7.51,8,0,0,0,,Light Rain,33.4,4.4,57
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 11:00:00,2026-07-12,11-12,Sunday,1,1348,1061,287,75,1455,60.83,Medium,1.78,13,6.97,9,6.7,1800,0.2,7.75,8,0,0,0,,Rain,33.9,14.1,89
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 12:00:00,2026-07-12,12-13,Sunday,1,1318,1043,275,89,998,41.72,Medium,3.59,30,6.15,7,8.6,1200,0.2,5.92,8,0,0,0,,Clear,24.3,0.0,129
MUM012,Anand Nagar,Mumbai,L_LINE_2A,Line 2A,2026-07-12 13:00:00,2026-07-12,13-14,Sunday,1,1321,1225,96,91,740,30.94,Low,4.9,17,7.0,12,5.0,1800,0.2,8.96,8,0,0,0,,Light Rain,25.5,5.4,175
